drop,optimizer,warmup_lr,activation,residual,batch_size,epochs,dense,latent_dim,reduce_lr,model,learning_rate,run_id,training_loss,validation_loss,runtime_hours,run_id,training_loss,validation_loss,runtime_hours
0.733,rmsprop,0,sigmoid,0,256,157,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.0203,360_5_102,0.6887745054562887,0.6849627939860026,0.02475699333333333,360_5_102,0.6887745054562887,0.6849627939860026,0.02475699333333333
0.7693,sgd,0,relu,0,32,155,"[978, 978, 978]",2,1,ae,0.0089,360_2_275,0.025455275666382577,0.024937916845083237,0.049292456666666665,360_2_275,0.025455275666382577,0.024937916845083237,0.049292456666666665
0.462,adam,1,tanh,1,128,168,"[978, 978, 978, 978, 978, 978]",8,1,vae,0.0589,360_5_330,nan,nan,0.04368226361111111,360_5_330,nan,nan,0.04368226361111111
0.2957,adam,0,tanh,0,1024,116,"[978, 978]",32,1,ae,0.0248,360_4_12,0.20112148163495241,0.2008284628391266,0.007348981944444445,360_4_12,0.20112148163495241,0.2008284628391266,0.007348981944444445
0.8302,rmsprop,0,sigmoid,1,1024,193,"[978, 978, 978]",2,1,vae,0.0335,360_1_242,nan,nan,0.013351580277777778,360_1_242,nan,nan,0.013351580277777778
0.7695,sgd,0,sigmoid,0,128,175,"[978, 978, 978]",512,0,vae,0.0012,360_2_281,1.1967087399518048,0.7206354530652365,0.024345410555555558,360_2_281,1.1967087399518048,0.7206354530652365,0.024345410555555558
0.8047,adam,0,sigmoid,0,64,122,"[978, 978, 978, 978, 978, 978]",2,1,vae,0.0861,360_4_156,0.7845964905067726,0.785146058400472,0.05473684583333334,360_4_156,0.7845964905067726,0.785146058400472,0.05473684583333334
0.731,sgd,1,relu,1,1024,103,"[978, 978, 978, 978, 978, 978]",2,0,ae,0.061,360_3_221,0.02492564451639299,0.024822449311614037,0.00918423611111111,360_3_221,0.02492564451639299,0.024822449311614037,0.00918423611111111
0.5048,adam,0,relu,0,1024,103,"[978, 978, 978, 978, 978, 978]",512,0,vae,0.0157,360_3_281,0.6715220624429208,0.6713210940361023,0.010781039166666666,360_3_281,0.6715220624429208,0.6713210940361023,0.010781039166666666
0.7773,sgd,0,tanh,1,256,167,"[978, 978, 978]",2,0,ae,0.0093,360_2_221,0.05561417501281809,0.0247138562053442,0.014456140000000001,360_2_221,0.05561417501281809,0.0247138562053442,0.014456140000000001
0.8993,rmsprop,0,tanh,0,256,132,"[1800, 600]",128,0,vae,0.0207,360_5_156,36600602.90539415,4.83658722559611,0.013204794722222222,360_5_156,36600602.90539415,4.83658722559611,0.013204794722222222
0.2759,rmsprop,0,relu,1,1024,103,"[978, 978, 978, 978, 978, 978]",2,0,vae,0.0999,360_3_51,40457642.19259259,416200.5,0.010029526666666667,360_3_51,40457642.19259259,416200.5,0.010029526666666667
0.8039,sgd,0,tanh,1,512,150,"[978, 978, 978, 978, 978, 978]",512,0,ae,0.0257,360_4_46,0.25869799031151663,0.1530763804912567,0.016573842777777778,360_4_46,0.25869799031151663,0.1530763804912567,0.016573842777777778
0.6477,rmsprop,0,relu,1,512,154,"[978, 978, 978]",512,1,vae,0.0275,360_1_216,nan,nan,0.013641889166666667,360_1_216,nan,nan,0.013641889166666667
0.1895,adam,1,relu,0,1024,103,"[1800, 600]",128,0,vae,0.0319,360_3_275,0.671516782619335,0.671353280544281,0.006793321111111111,360_3_275,0.671516782619335,0.671353280544281,0.006793321111111111
0.6221,rmsprop,1,relu,0,128,137,"[978, 978, 978]",128,0,ae,0.0247,360_4_102,0.014610962801509433,0.01468997413913409,0.019416980277777777,360_4_102,0.014610962801509433,0.01468997413913409,0.019416980277777777
0.8039,rmsprop,0,sigmoid,0,1024,147,"[978, 978, 978, 978, 978, 978]",32,0,ae,0.0289,360_4_330,0.014693386494009582,0.014572289772331715,0.013475756666666667,360_4_330,0.014693386494009582,0.014572289772331715,0.013475756666666667
0.8049,rmsprop,1,tanh,0,64,197,"[978, 978, 978, 978, 978, 978]",32,0,vae,0.013,360_4_79,15176.485933521411,28.0537397257487,0.07638888777777778,360_4_79,15176.485933521411,28.0537397257487,0.07638888777777778
0.5068,rmsprop,0,sigmoid,0,256,111,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.0237,360_5_169,0.8291072299745348,0.827111390431722,0.01730733472222222,360_5_169,0.8291072299745348,0.827111390431722,0.01730733472222222
0.0756,sgd,1,tanh,0,32,176,"[978, 978, 978]",512,1,ae,0.0142,360_1_229,0.01660524809388099,0.014591267009576163,0.058113314166666666,360_1_229,0.01660524809388099,0.014591267009576163,0.058113314166666666
0.149,sgd,0,tanh,0,32,101,"[978, 978, 978, 978, 978, 978]",512,1,vae,0.0131,360_4_337,0.711413823057104,0.6961664946873983,0.05710619361111111,360_4_337,0.711413823057104,0.6961664946873983,0.05710619361111111
0.135,rmsprop,0,relu,0,1024,105,"[1800, 600]",2,1,vae,0.0997,360_3_272,nan,nan,0.007303858333333334,360_3_272,nan,nan,0.007303858333333334
0.8045,sgd,1,tanh,0,1024,167,"[978, 978, 978, 978, 978, 978]",512,0,vae,0.007,360_4_105,3.335463737205223,0.7516117691993713,0.015690726666666665,360_4_105,3.335463737205223,0.7516117691993713,0.015690726666666665
0.1454,adam,0,tanh,1,512,154,"[978, 978, 978, 978, 978]",8,0,vae,0.0464,360_1_211,6.417549048529731,6.192267894744873,0.017559880555555556,360_1_211,6.417549048529731,6.192267894744873,0.017559880555555556
0.1392,rmsprop,0,relu,1,256,147,"[978, 978, 978, 978]",512,0,vae,0.0248,360_4_41,nan,nan,0.01876815583333333,360_4_41,nan,nan,0.01876815583333333
0.0459,rmsprop,1,relu,0,1024,103,"[978, 978, 978, 978, 978, 978]",128,0,vae,0.0826,360_3_56,nan,nan,0.010080885000000001,360_3_56,nan,nan,0.010080885000000001
0.8857,sgd,0,tanh,0,512,181,"[978, 978, 978]",2,0,vae,0.0084,360_2_226,0.8344104504585266,0.7019222378730774,0.013712686388888888,360_2_226,0.8344104504585266,0.7019222378730774,0.013712686388888888
0.6502,adam,0,tanh,1,32,166,"[1800, 600]",8,0,ae,0.0326,360_5_151,0.25001926088774645,0.24998436093330384,0.06677830555555556,360_5_151,0.25001926088774645,0.24998436093330384,0.06677830555555556
0.2245,rmsprop,0,relu,1,1024,103,"[978, 978, 978]",8,0,vae,0.0427,360_3_286,nan,nan,0.007963849722222222,360_3_286,nan,nan,0.007963849722222222
0.0103,sgd,1,relu,0,128,195,"[978, 978, 978, 978, 978]",32,0,vae,0.0248,360_4_308,0.6842099675425777,0.6840167697270711,0.033108661666666664,360_4_308,0.6842099675425777,0.6840167697270711,0.033108661666666664
0.7946,sgd,0,relu,0,64,161,"[978, 978, 978]",128,0,vae,0.0093,360_2_219,0.7231361480995461,0.6925985225041708,0.03441761972222222,360_2_219,0.7231361480995461,0.6925985225041708,0.03441761972222222
0.8052,sgd,0,tanh,0,256,100,"[978, 978, 978, 978]",512,0,vae,0.0615,360_3_69,1.5849457878536648,0.8270663491884868,0.011388297500000002,360_3_69,1.5849457878536648,0.8270663491884868,0.011388297500000002
0.5024,sgd,1,relu,0,1024,143,"[978, 978]",2,0,vae,0.091,360_1_227,0.6932456746807805,0.692497968673706,0.008284161111111112,360_1_227,0.6932456746807805,0.692497968673706,0.008284161111111112
0.5179,adam,1,tanh,0,256,157,"[1800, 600]",512,0,vae,0.0248,360_4_83,1642.5196875,19.133056996663413,0.01688010361111111,360_4_83,1642.5196875,19.133056996663413,0.01688010361111111
0.7939,rmsprop,0,relu,1,1024,100,"[978, 978, 978, 978]",2,0,vae,0.0742,360_3_94,nan,nan,0.007947470277777778,360_3_94,nan,nan,0.007947470277777778
0.7095,rmsprop,1,tanh,0,256,118,"[1800, 600]",128,0,vae,0.0211,360_5_193,11.472401375947175,11.414015833536784,0.011772676666666667,360_5_193,11.472401375947175,11.414015833536784,0.011772676666666667
0.7473,sgd,1,tanh,0,512,178,"[1800, 600]",8,1,ae,0.0248,360_4_301,0.033276586201455856,0.025177257135510445,0.011610490833333334,360_4_301,0.033276586201455856,0.025177257135510445,0.011610490833333334
0.2588,adam,0,tanh,0,256,105,"[978, 978, 978]",512,0,vae,0.0248,360_4_133,10.000097540396231,13.037666867574057,0.013008858333333333,360_4_133,10.000097540396231,13.037666867574057,0.013008858333333333
0.4162,rmsprop,0,relu,0,1024,103,"[1800, 600]",32,0,vae,0.006,360_3_244,nan,nan,0.0066152225,360_3_244,nan,nan,0.0066152225
0.2293,rmsprop,0,tanh,0,256,175,"[978, 978, 978, 978]",8,0,vae,0.023,360_5_167,5.842473368468108,4.088600336710612,0.021153471388888886,360_5_167,5.842473368468108,4.088600336710612,0.021153471388888886
0.7684,sgd,1,tanh,0,128,138,"[978, 978, 978]",128,1,vae,0.003,360_2_210,1.3190013761873598,0.7185774199167887,0.018631360277777776,360_2_210,1.3190013761873598,0.7185774199167887,0.018631360277777776
0.2595,rmsprop,0,tanh,0,256,147,"[978, 978, 978, 978]",8,0,vae,0.0583,360_5_355,387643327409854.4,31655054513.493332,0.0179029375,360_5_355,387643327409854.4,31655054513.493332,0.0179029375
0.6017,adam,1,relu,0,256,190,"[1800, 600]",512,1,ae,0.0248,360_4_77,0.014608827713463042,0.014531946331262589,0.01885781,360_4_77,0.014608827713463042,0.014531946331262589,0.01885781
0.4493,rmsprop,0,relu,0,1024,103,"[978, 978, 978, 978, 978]",512,0,vae,0.0616,360_3_60,nan,nan,0.009445399444444445,360_3_60,nan,nan,0.009445399444444445
0.759,adam,0,tanh,1,256,149,"[978, 978, 978, 978, 978, 978]",32,0,ae,0.0451,360_1_218,0.27341780097396284,0.2578957414627075,0.02338909638888889,360_1_218,0.27341780097396284,0.2578957414627075,0.02338909638888889
0.2232,rmsprop,0,tanh,0,1024,152,"[978, 978]",128,0,vae,0.0248,360_4_48,6.571080978448876e+29,1.6915815195200787e+29,0.009105232500000001,360_4_48,6.571080978448876e+29,1.6915815195200787e+29,0.009105232500000001
0.187,adam,0,sigmoid,1,256,149,"[978, 978, 978, 978]",8,1,vae,0.0969,360_5_158,nan,nan,0.020979776388888892,360_5_158,nan,nan,0.020979776388888892
0.7649,rmsprop,0,relu,0,1024,103,"[978, 978, 978, 978]",128,0,ae,0.0858,360_3_67,0.2019729741635146,0.20115840435028076,0.007645239166666666,360_3_67,0.2019729741635146,0.20115840435028076,0.007645239166666666
0.8039,sgd,1,tanh,0,128,150,"[978, 978, 978, 978, 978, 978]",128,1,ae,0.0129,360_4_70,0.11015210781936292,0.02578559033572674,0.026224990277777777,360_4_70,0.11015210781936292,0.02578559033572674,0.026224990277777777
0.3788,rmsprop,0,tanh,1,256,111,"[1800, 600]",128,1,ae,0.0216,360_5_352,0.2047675632988965,0.20465612590312957,0.010146596666666667,360_5_352,0.2047675632988965,0.20465612590312957,0.010146596666666667
0.6914,adam,0,tanh,1,32,169,"[978, 978, 978, 978, 978]",8,1,vae,0.0459,360_5_160,nan,nan,0.1184905861111111,360_5_160,nan,nan,0.1184905861111111
0.7694,sgd,0,sigmoid,0,128,153,"[978, 978, 978]",2,0,vae,0.0085,360_2_217,0.7586090439337271,0.6748692766825358,0.020477526944444446,360_2_217,0.7586090439337271,0.6748692766825358,0.020477526944444446
0.8039,rmsprop,1,relu,0,256,129,"[978, 978, 978, 978, 978, 978]",512,0,vae,0.0284,360_4_134,nan,nan,0.02113659888888889,360_4_134,nan,nan,0.02113659888888889
0.6306,rmsprop,0,relu,1,1024,103,"[978, 978]",2,0,ae,0.0319,360_3_243,0.014595106274441437,0.014540087431669235,0.005793608333333334,360_3_243,0.014595106274441437,0.014540087431669235,0.005793608333333334
0.2705,sgd,1,tanh,0,64,167,"[978, 978, 978, 978, 978, 978]",8,0,ae,0.0946,360_5_194,0.01632016866295426,0.014524494583408038,0.0459902875,360_5_194,0.01632016866295426,0.014524494583408038,0.0459902875
0.8039,adam,1,sigmoid,1,128,176,"[978, 978, 978, 978, 978, 978]",512,0,ae,0.0146,360_4_306,0.1996422842476103,0.1968276919921239,0.04372333361111111,360_4_306,0.1996422842476103,0.1968276919921239,0.04372333361111111
0.0493,adam,0,sigmoid,0,1024,103,"[1800, 600]",2,0,ae,0.0364,360_3_93,0.23211965055377395,0.23239722847938538,0.006509704166666666,360_3_93,0.23211965055377395,0.23239722847938538,0.006509704166666666
0.5135,adam,1,relu,0,1024,108,"[978, 978, 978, 978]",2,1,ae,0.0421,360_1_220,0.19957959691683452,0.19955486059188843,0.008312010277777778,360_1_220,0.19957959691683452,0.19955486059188843,0.008312010277777778
0.7896,rmsprop,0,tanh,1,128,155,"[1800, 600]",2,0,vae,0.0248,360_4_84,14.0797074120133,3.058994255065918,0.022299139722222222,360_4_84,14.0797074120133,3.058994255065918,0.022299139722222222
0.7695,sgd,1,sigmoid,0,32,139,"[978, 978, 978]",512,1,vae,0.0028,360_2_228,0.8242662887220029,0.6745605595906575,0.05501302472222222,360_2_228,0.8242662887220029,0.6745605595906575,0.05501302472222222
0.5446,rmsprop,1,relu,1,1024,105,"[978, 978]",8,0,vae,0.0919,360_3_288,nan,nan,0.006373268333333334,360_3_288,nan,nan,0.006373268333333334
0.1112,rmsprop,0,relu,0,1024,105,"[978, 978]",512,0,vae,0.0817,360_3_58,nan,nan,0.0068037275,360_3_58,nan,nan,0.0068037275
0.8039,sgd,0,relu,0,64,188,"[978, 978, 978, 978, 978, 978]",2,0,vae,0.0202,360_4_339,385.78644906503183,385.7862898763021,0.05705711444444444,360_4_339,385.78644906503183,385.7862898763021,0.05705711444444444
0.33,rmsprop,0,relu,0,512,128,"[978, 978]",8,0,ae,0.0286,360_4_129,0.014592914070796083,0.014573639258742332,0.008389063888888888,360_4_129,0.014592914070796083,0.014573639258742332,0.008389063888888888
0.4258,rmsprop,0,relu,0,256,128,"[978, 978, 978]",8,0,vae,0.0236,360_5_189,nan,nan,0.013613948055555556,360_5_189,nan,nan,0.013613948055555556
0.5374,sgd,0,tanh,1,1024,137,"[1800, 600]",32,1,ae,0.0248,360_4_99,0.031092349980716354,0.025441335514187813,0.007769115833333334,360_4_99,0.031092349980716354,0.025441335514187813,0.007769115833333334
0.0839,rmsprop,0,sigmoid,0,1024,150,"[978, 978, 978, 978]",8,1,vae,0.0794,360_5_142,nan,nan,0.011578721388888888,360_5_142,nan,nan,0.011578721388888888
0.8958,rmsprop,1,tanh,0,128,130,"[978, 978, 978]",512,0,ae,0.0089,360_2_235,0.18300901523342838,0.17633504370848338,0.019193479444444442,360_2_235,0.18300901523342838,0.17633504370848338,0.019193479444444442
0.0021,rmsprop,1,relu,0,1024,103,"[978, 978]",2,0,vae,0.0744,360_3_295,nan,nan,0.006416042777777777,360_3_295,nan,nan,0.006416042777777777
0.1315,sgd,0,tanh,0,256,150,"[978, 978, 978, 978]",512,1,vae,0.0248,360_4_52,0.7357085973245127,0.7112811406453451,0.017997305,360_4_52,0.7357085973245127,0.7112811406453451,0.017997305
0.1484,rmsprop,1,relu,0,1024,103,"[1800, 600]",512,0,ae,0.0138,360_3_45,0.014611238663395245,0.014545494690537453,0.006433480277777778,360_3_45,0.014611238663395245,0.014545494690537453,0.006433480277777778
0.8905,adam,1,relu,1,1024,101,"[978, 978]",512,1,vae,0.0097,360_3_3,1596093.940472819,14.083260536193848,0.0068624666666666665,360_3_3,1596093.940472819,14.083260536193848,0.0068624666666666665
0.6127,sgd,1,tanh,0,64,150,"[978, 978, 978, 978]",8,1,vae,0.0345,360_1_202,0.7610459829259801,0.7032253519694011,0.036372009999999996,360_1_202,0.7610459829259801,0.7032253519694011,0.036372009999999996
0.5256,rmsprop,1,tanh,0,1024,116,"[1800, 600]",128,0,vae,0.0248,360_4_324,12.481433160569933,12.174896240234375,0.00756843,360_4_324,12.481433160569933,12.174896240234375,0.00756843
0.8039,adam,0,relu,0,1024,108,"[978, 978, 978, 978, 978, 978]",8,0,ae,0.0791,360_4_116,0.014573159372365033,0.014530712738633156,0.01113333138888889,360_4_116,0.014573159372365033,0.014530712738633156,0.01113333138888889
0.5049,adam,0,relu,0,1024,103,"[1800, 600]",512,0,ae,0.063,360_3_261,0.2010790472118943,0.20081278681755066,0.006614493055555556,360_3_261,0.2010790472118943,0.20081278681755066,0.006614493055555556
0.1254,rmsprop,0,tanh,0,128,174,"[978, 978, 978, 978, 978, 978]",128,0,ae,0.0033,360_1_9,0.1335823623780851,0.13354061702887218,0.0376744825,360_1_9,0.1335823623780851,0.13354061702887218,0.0376744825
0.4775,adam,1,relu,1,1024,103,"[1800, 600]",32,0,vae,0.0924,360_3_89,0.6744580623838636,0.6743223667144775,0.0067270725,360_3_89,0.6744580623838636,0.6743223667144775,0.0067270725
0.8162,sgd,1,tanh,1,32,191,"[978, 978, 978, 978]",128,0,vae,0.0088,360_3_259,nan,nan,0.08459942638888888,360_3_259,nan,nan,0.08459942638888888
0.186,rmsprop,0,relu,0,1024,141,"[978, 978, 978, 978]",8,1,vae,0.0971,360_5_348,nan,nan,0.010807846111111111,360_5_348,nan,nan,0.010807846111111111
0.8039,rmsprop,0,tanh,1,512,128,"[978, 978, 978, 978, 978, 978]",32,0,vae,0.0431,360_4_111,nan,nan,0.015253436111111112,360_4_111,nan,nan,0.015253436111111112
0.1532,rmsprop,0,relu,0,1024,103,"[1800, 600]",128,1,ae,0.0298,360_3_266,0.19794365021917554,0.19768506288528442,0.006260739166666667,360_3_266,0.19794365021917554,0.19768506288528442,0.006260739166666667
0.8029,adam,0,relu,1,1024,135,"[978, 978, 978, 978, 978]",2,0,vae,0.0248,360_4_323,nan,nan,0.012272358888888888,360_4_323,nan,nan,0.012272358888888888
0.4919,sgd,0,tanh,0,512,189,"[978, 978, 978]",8,0,ae,0.0643,360_1_205,0.02652187238136927,0.024082830175757408,0.013401958888888888,360_1_205,0.02652187238136927,0.024082830175757408,0.013401958888888888
0.3315,adam,0,relu,0,1024,103,"[978, 978, 978, 978, 978]",128,0,ae,0.0563,360_3_4,0.1970881168268345,0.19698862731456757,0.008971372222222222,360_3_4,0.1970881168268345,0.19698862731456757,0.008971372222222222
0.8055,rmsprop,0,tanh,0,64,100,"[1800, 600]",512,1,vae,0.0864,360_3_42,nan,nan,0.024316228888888892,360_3_42,nan,nan,0.024316228888888892
0.8039,rmsprop,1,relu,0,1024,188,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.0125,360_4_55,nan,nan,0.017950349166666667,360_4_55,nan,nan,0.017950349166666667
0.8338,rmsprop,0,tanh,1,256,101,"[978, 978, 978, 978, 978]",32,1,vae,0.0723,360_3_292,nan,nan,0.014302645555555556,360_3_292,nan,nan,0.014302645555555556
0.5988,sgd,0,tanh,0,128,167,"[978, 978, 978]",8,1,vae,0.0744,360_5_145,0.7263562500918354,0.6991896899541219,0.02235349722222222,360_5_145,0.7263562500918354,0.6991896899541219,0.02235349722222222
0.8004,sgd,0,sigmoid,0,64,121,"[978, 978, 978]",512,0,ae,0.0091,360_2_232,0.06174578802453147,0.018567558030287423,0.022985265,360_2_232,0.06174578802453147,0.018567558030287423,0.022985265
0.1803,sgd,1,tanh,1,32,101,"[978, 978, 978, 978, 978, 978]",512,1,vae,0.0141,360_4_118,nan,nan,0.05852714777777778,360_4_118,nan,nan,0.05852714777777778
0.3371,adam,1,tanh,1,256,150,"[978, 978, 978, 978, 978]",2,1,vae,0.0201,360_1_0,0.8394550508923001,0.7180688126881918,0.02207638166666667,360_1_0,0.8394550508923001,0.7180688126881918,0.02207638166666667
0.6199,adam,1,relu,0,1024,103,"[978, 978, 978]",8,0,ae,0.0268,360_3_80,0.014592789055572616,0.01453702338039875,0.006942913611111112,360_3_80,0.014592789055572616,0.01453702338039875,0.006942913611111112
0.1899,sgd,0,tanh,1,256,141,"[978, 978]",512,0,vae,0.0248,360_4_97,0.808999930134526,0.7663226079940796,0.012559748333333334,360_4_97,0.808999930134526,0.7663226079940796,0.012559748333333334
0.4961,sgd,1,tanh,1,64,161,"[978, 978, 978, 978, 978, 978]",512,0,ae,0.0761,360_1_233,0.19083798282676273,0.17405864715576172,0.04612337194444444,360_1_233,0.19083798282676273,0.17405864715576172,0.04612337194444444
0.6249,sgd,0,relu,0,1024,103,"[978, 978, 978, 978]",2,0,vae,0.0802,360_3_250,0.694707580142551,0.6928020119667053,0.008379997777777778,360_3_250,0.694707580142551,0.6928020119667053,0.008379997777777778
0.8047,rmsprop,1,tanh,0,256,129,"[978, 978, 978, 978, 978, 978]",512,0,vae,0.0703,360_4_127,nan,nan,0.021128551944444445,360_4_127,nan,nan,0.021128551944444445
0.8039,rmsprop,0,relu,1,32,128,"[978, 978, 978, 978, 978, 978]",32,1,ae,0.0211,360_4_315,0.2749027443815161,0.2734702690442403,0.08514877833333333,360_4_315,0.2749027443815161,0.2734702690442403,0.08514877833333333
0.1907,rmsprop,1,sigmoid,0,256,147,"[978, 978, 978, 978]",8,0,vae,0.0544,360_5_187,0.6776997052298652,0.6783526643117269,0.017664297222222222,360_5_187,0.6776997052298652,0.6783526643117269,0.017664297222222222
0.3525,rmsprop,0,relu,0,256,200,"[978, 978, 978]",2,0,ae,0.0219,360_5_341,0.01459479705327087,0.014552300050854682,0.019324054166666667,360_5_341,0.01459479705327087,0.014552300050854682,0.019324054166666667
0.8945,sgd,1,relu,0,128,127,"[978, 978, 978]",32,1,vae,0.0089,360_2_204,nan,nan,0.017098303611111112,360_2_204,nan,nan,0.017098303611111112
0.0758,sgd,0,sigmoid,0,1024,131,"[978, 978, 978, 978]",8,0,vae,0.0002,360_5_173,0.7314495025740729,0.7284212112426758,0.009647629722222223,360_5_173,0.7314495025740729,0.7284212112426758,0.009647629722222223
0.4949,rmsprop,0,relu,1,1024,103,"[978, 978, 978, 978]",512,1,ae,0.0925,360_3_74,0.2034324011537764,0.20315194129943848,0.008015275833333333,360_3_74,0.2034324011537764,0.20315194129943848,0.008015275833333333
0.0926,adam,1,relu,0,64,132,"[978, 978, 978, 978]",8,0,vae,0.0248,360_4_63,0.6716768589726201,0.6714054457346599,0.04476672416666667,360_4_63,0.6716768589726201,0.6714054457346599,0.04476672416666667
0.8759,rmsprop,0,relu,1,1024,100,"[978, 978]",32,0,vae,0.0137,360_3_268,nan,nan,0.006082469444444444,360_3_268,nan,nan,0.006082469444444444
0.8039,adam,0,tanh,0,256,102,"[978, 978, 978, 978, 978, 978]",2,0,vae,0.015,360_4_64,2.2102105871836346,1.0735112571716308,0.016768249166666666,360_4_64,2.2102105871836346,1.0735112571716308,0.016768249166666666
0.267,rmsprop,1,relu,0,1024,103,"[978, 978]",32,0,vae,0.0286,360_3_73,0.6715264192333927,0.6713765263557434,0.006304613333333334,360_3_73,0.6715264192333927,0.6713765263557434,0.006304613333333334
0.7694,sgd,1,sigmoid,0,1024,113,"[978, 978, 978]",512,0,vae,0.0086,360_2_203,1.27574523501926,0.7385152578353882,0.007970807222222221,360_2_203,1.27574523501926,0.7385152578353882,0.007970807222222221
0.2271,sgd,0,sigmoid,1,1024,145,"[978, 978, 978, 978]",8,1,vae,0.0782,360_5_174,74.79131345395689,74.66647338867188,0.011748786111111112,360_5_174,74.79131345395689,74.66647338867188,0.011748786111111112
